faculty,college,department,url
Habib B Taouk, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Shahriar Vazan, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Mahmoud Z Youssef, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Ali A Zahid, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
John W. Adams, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Nagwa Bekir, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
John Robert Burger, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Willis Downing, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Benjamin F Mallard, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Nirmal Mishra, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Raymond Pettit, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Alfonso Ratcliffe, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
David Schwartz, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Yuh Sun, Engineering & Computer Science, Department of Electrical Engineering, https://www.csun.edu/engineering-computer-science/electrical-computer-engineering/faculty-staff
Nola J Kennedy, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Peter Bellin, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Thomas H Hatfield, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Haifa Hughes, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Antonio F Machado, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Rania A. Sabty-Daily, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
John E Schillinger, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Michael J Sullivan, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Veronica Becerra, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
George E Brogmus, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
David Bueche MS, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Elizabeth Chung, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
James H Gibson, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Christopher D Harden, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Sandy H Murray, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Adrina Isakhani, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Gevork Kazanchyan, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Ryan S Kinsella, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Rebecca Lustig, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Jeff Mueller, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Kenneth Murray, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Jennifer Newman, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Maurice M Oillataguerre, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Paul Taylor, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Owen H Seiver, Health & Human Development, Department of Enviromental and Occupational Health, https://www.csun.edu/health-human-development/environmental-occupational-health/eoh-faculty-and-part-time-lecturer
Anton D Lowenberg, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Kenneth S Chapman, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Demosthenes A Halcoussis, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Kent M Hymel, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Tom K Lee, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Leah E Marcal, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
Jon J Nadenichek, College of Business and Economics, Department of Economics, https://www.csun.edu/economics/faculty
