Nancy Cheeks,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Jaime Cruz,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
María Elena Cruz,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
María Elena Fernandez,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Mildred Fuentes-Chung,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Antonio Gallo,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Harry Gamboa,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Omar Gonzalez,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Carlos Guerrero,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Carlos Hernandez,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Xilomen Herrera,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Xocoyotzin Herrera,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Mario Lopez,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Oscar Marti,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Gerard Meraz,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Norma Perez-Villanueva,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Alex Placencio,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Gerald Resendez,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Herman Rodriguez,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Maythé Ruffino,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Everto Ruiz,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
George Sanchez,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Tony Sandoval,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Jesse Valadez,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Vilma Villela,College of Humanities,Department of Chicano Studies,https://www.csun.edu/humanities/chicana-chicano-studies/lecturers
Sumaya Bezrati,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Hasmig Baran,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Vahram Shemmassian,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Junliang Huang,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Paul M. McDermott,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Tim Watson,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Junliang Huang,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Drake Langford,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Tim Watson,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Ahmed Bouguarche,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Ludmila Posner,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Mira Rosenthal,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Patrizia Miller,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Alessia Weisberg,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Junliang Huang,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Drake Langford,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Wendy Snyder,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Kanzo Takemori,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Sung Yoon,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Homa Esfarjani,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Dina Mokhnatkin,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Gabriela Aprato,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Adriana Benvenuto,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Adrian Collado,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Edith Dimo,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Jacqueline Loza,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Kenneth Luna,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Ethan Margolis,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Axel Montepeque,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
David Pardess,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Pamela Pérez,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Adrián Pérez-Boluda,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Ernesto Rojas-Torres,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Svetlana Tyutina,College of Humanities,Department of Modern and Classical Languages and Literatures,https://www.csun.edu/humanities/modern-classical-languages-literatures/faculty-staff
Xochitl Alvizo,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/faculty
Amanda Baugh,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/faculty
Phyllis Herman,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/faculty
Linda Lam-Easton,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/faculty
Kenneth Lee,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/faculty
Jody Myers,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/faculty
Mutombo Nkulu-N Sengha,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/faculty
Mustafa Ruzgar,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/faculty
Rick Talbott,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/faculty
An Yountae,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/faculty
James Goss,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/emeritus-faculty
Thomas T. Love,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/emeritus-faculty
Mokusen Miyuki,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/emeritus-faculty
F. Patrick Nichelson,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/emeritus-faculty
Robert D. Shofner,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/emeritus-faculty
Richard Assad,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Brian Clearwater,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Randal Cummings,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
James Findlay,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Elaine Goodfriend,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Robert Goss,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Robert Mason,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Mary Jane O Donnell,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Albert Tevanyan,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Kenneth Todd,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Ingrid Wilkerson,College of Humanities,Department of Religious Studies,https://www.csun.edu/humanities/religious-studies/lecturers
Theresa White,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Aimee Glocke,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Cedric Hackett,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Raquel Kennon,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Sheba Lo,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Marquita Gammage,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Tom Spencer-Walters,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Karin Stanford,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
Shubha Venugopal,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/full-time-faculty
James Bracy,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/emeriti-faculty
David L. Horne,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/emeriti-faculty
Rosentene Purnell,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/emeriti-faculty
Johnie Scott,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/emeriti-faculty
Deborakh Broadous,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Andrea Fuller,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Duane Ganther,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
James Henry,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Victoria Richards,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Melanie Shaw,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
James Simmons,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Monica Turner,Social & Behavioral Sciences,Department of Africana Studies,https://www.csun.edu/social-behavioral-sciences/africana-studies/lecturers
Christina Campbell,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Cathy Lynne Costin,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Rachel F. Giraudo,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Kimberly Kirner,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Gisela Lanzas,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Chin-hsin Liu,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Michael W. Love,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Hélène Rougier,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Suzanne Scheld,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
James E. Snead,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Christina Low von Mayrhauser,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/full-time-faculty
Jennifer Browder,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Martin Cohen,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Merve Gocknar,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Catherine Haradon,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Patrick Polk,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Stephen Siemens,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Wendy Teeter,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Wallace Zane,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/lecturers
Luiucija Baskauskas,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Naomi Bishop,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Bruce Gelvin,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Antonio Gilman,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
David Hayano,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Paul Kirk,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Jacqueline Lindenfeld,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Carol Mackey,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Evalyn Michaelson,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
L. Mark Raab,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Gregory Truex,Social & Behavioral Sciences,Department of Anthropology,https://www.csun.edu/social-behavioral-sciences/anthropology/emeritus-retired-faculty
Vickie Jensen,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
James David Ballard,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Kay Pih,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Bruce Zucker,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Eric Gamino,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Anais Valiquette L'Heureux,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Nayan Ramirez,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Marc Glidden,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Victor Shaw,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Mylon Winn,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Jaime Alanis,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Mathew Barno,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Cecillia Barron,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Raqota Berger,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Kimberly Bonfiglio,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Robert Brode,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Brandon Harris,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Michael Hess,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Beth Jakubanis,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Jeremy Karpel,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Sandy Kriegler,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Leslie Denice Labertew,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Julio Lima,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Dominic Little,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Darrell Lowe,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Megan Mangassarian,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Kathy Oborn,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Craig Renetzky,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Josh Rubenstein,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Crystal Sanchez,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Tim Stehr,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Trevion Stokes,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Jaycynda Trifone-Woodruff,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Richard Weintraub,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Nick Zingo,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Larry O'Connor,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
Dayanna Arriola,Social & Behavioral Sciences,Department of Criminal Justice,https://www.csun.edu/social-behavioral-sciences/criminology-justice-studies/faculty-staff-directory
 Edward Jackiewicz,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 Sanchayeeta Adhikari,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 Soheil Boroushaki,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 Erin Bray,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 James Craine,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 Ron Davidson,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 Luke Drake,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 Mario Giraldo,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 Julie Laity,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 Regan Maas,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 Amalie Orme,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
 Yifei Sun,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/full-time-faculty
David Deis,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/lecturers
Ann Dittmer,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/lecturers
Tracy Hurst,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/lecturers
Marta Graves,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/lecturers
Melissa Baughn,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/lecturers
Martine Vallade,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/lecturers
James Allen,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Warren Bland,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
William Bowen,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Robert Gohstand,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
David Hornbeck,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Robert Howard,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Antonia Hussey,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Philip Kane,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Gong-Yuh Lin,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Gary Lobb,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Elliot McIntire,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Eugene Turner,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Ralph Vicero,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
I-Shou Wang,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/emeriti-faculty
Robert Kent,Social & Behavioral Sciences,Department of Geology,https://www.csun.edu/social-behavioral-sciences/geography-environmental-studies/affiliated-faculty
Jeffrey Auerbach,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Joyce Broussard,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Thomas W. Devine,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Susan Fitzpatrick Behrens,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Richard S. Horowitz ,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Rachel T. Howes ,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Patricia Juarez-Dappe,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
Jeffrey D. Kaja,Social & Behavioral Sciences,Department of History,https://www.csun.edu/social-behavioral-sciences/history/full-time-faculty
